"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","11532002201"
"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","51129415501"
"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","51129415502"
"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","54868555300"
"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","64764015814"
"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","64764015818"
"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","64764015860"
"6809","577095","Clinical","Metformin 850 MG / pioglitazone 15 MG Oral Tablet","64764015865"
"6809","577094","Clinical","Metformin 500 MG / pioglitazone 15 MG Oral Tablet","54868550000"
"6809","577094","Clinical","Metformin 500 MG / pioglitazone 15 MG Oral Tablet","54868550001"
"6809","577094","Clinical","Metformin 500 MG / pioglitazone 15 MG Oral Tablet","64764015514"
"6809","577094","Clinical","Metformin 500 MG / pioglitazone 15 MG Oral Tablet","64764015518"
"6809","577094","Clinical","Metformin 500 MG / pioglitazone 15 MG Oral Tablet","64764015560"
"6809","577094","Clinical","Metformin 500 MG / pioglitazone 15 MG Oral Tablet","64764015565"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057701"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057727"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057737"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057752"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057760"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057761"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057762"
"6809","700518","Clinical","Metformin 1000 MG / sitagliptin 50 MG Oral Tablet","00006057782"
"6809","700517","Clinical","Metformin 500 MG / sitagliptin 50 MG Oral Tablet","00006057501"
"6809","700517","Clinical","Metformin 500 MG / sitagliptin 50 MG Oral Tablet","00006057527"
"6809","700517","Clinical","Metformin 500 MG / sitagliptin 50 MG Oral Tablet","00006057552"
"6809","700517","Clinical","Metformin 500 MG / sitagliptin 50 MG Oral Tablet","00006057560"
"6809","700517","Clinical","Metformin 500 MG / sitagliptin 50 MG Oral Tablet","00006057561"
"6809","700517","Clinical","Metformin 500 MG / sitagliptin 50 MG Oral Tablet","00006057562"
"6809","700517","Clinical","Metformin 500 MG / sitagliptin 50 MG Oral Tablet","00006057582"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00087607411"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00093571201"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00093571205"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00093571215"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00093571293"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00093726201"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00093726205"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00172571210"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00172571260"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00172571270"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00172571280"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00172571288"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00228275311"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00228275350"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00228275396"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00247229330"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00247229360"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00339643411"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00339643414"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00480571201"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00480571205"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00480571215"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00480726201"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00480726205"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00781517201"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00781517205"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","00781517210"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","12280002700"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","12783007411"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","23490744901"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","49884096901"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","49884096905"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","49999040130"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","49999040160"
"6809","310538","Clinical","Glyburide 5 MG / Metformin 500 MG Oral Tablet","49999066030"
